season,Player,Player_ID,Team,Opponent,Player_Matches_Against_Opponent,Player_Matches_Batting,Batting_Runs_Against_Opponent,Batting_Balls,Batting_Dismissals,Batting_Average_Against_Opponent,Strike_Rate_Against_Opponent,Fours,Sixes,Player_Matches_Bowling,Bowling_Balls,Overs,Bowling_Runs_Conceded,Bowling_Wickets,Bowling_Strike_Rate,Economy,Dot_Balls,Dot_Ball_Pct,Fours_Conceded,Sixes_Conceded,Team_Matches_Against_Opponent,Team_Wins_Against_Opponent,Team_Losses_Against_Opponent,Team_No_Results_Against_Opponent,Team_Win_Pct_Against_Opponent,Total_Player_Runs,Total_Player_Wickets,ESPN_Player_ID,Photo_URL,ESPN_Profile_URL
2020/21,F du Plessis,3355b542,Chennai Super Kings,Mumbai Indians,2.0,2.0,59.0,51.0,1.0,59.0,115.68627450980392,6.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,59.0,0.0,3355b542,https://a.espncdn.com/i/headshots/cricket/players/full/3355b542.png,https://www.espncricinfo.com/cricketers/f-du-plessis-3355b542
2020/21,F du Plessis,3355b542,Chennai Super Kings,Rajasthan Royals,2.0,2.0,82.0,46.0,2.0,41.0,178.2608695652174,2.0,7.0,,,,,,,,,,,,2,0,2,0,0.0,82.0,0.0,3355b542,https://a.espncdn.com/i/headshots/cricket/players/full/3355b542.png,https://www.espncricinfo.com/cricketers/f-du-plessis-3355b542
2020/21,F du Plessis,3355b542,Chennai Super Kings,Royal Challengers Bangalore,2.0,2.0,33.0,23.0,2.0,16.5,143.47826086956522,2.0,2.0,,,,,,,,,,,,2,1,1,0,50.0,33.0,0.0,3355b542,https://a.espncdn.com/i/headshots/cricket/players/full/3355b542.png,https://www.espncricinfo.com/cricketers/f-du-plessis-3355b542
2020/21,F du Plessis,3355b542,Chennai Super Kings,Sunrisers Hyderabad,2.0,2.0,22.0,20.0,1.0,22.0,110.0,4.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,22.0,0.0,3355b542,https://a.espncdn.com/i/headshots/cricket/players/full/3355b542.png,https://www.espncricinfo.com/cricketers/f-du-plessis-3355b542
2020/21,GJ Maxwell,b681e71e,Kings XI Punjab,Chennai Super Kings,1.0,1.0,11.0,7.0,0.0,,157.14285714285714,1.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,11.0,0.0,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2020/21,GJ Maxwell,b681e71e,Kings XI Punjab,Delhi Capitals,2.0,2.0,33.0,28.0,2.0,16.5,117.85714285714286,3.0,0.0,1.0,24.0,4.0,31.0,1.0,24.0,7.75,5.0,20.833333333333332,2.0,1.0,2,1,0,1,100.0,33.0,1.0,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2020/21,GJ Maxwell,b681e71e,Kings XI Punjab,Kolkata Knight Riders,1.0,1.0,10.0,5.0,0.0,,200.0,2.0,0.0,1.0,12.0,2.0,21.0,1.0,12.0,10.5,4.0,33.333333333333336,1.0,2.0,2,1,1,0,50.0,10.0,1.0,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2020/21,GJ Maxwell,b681e71e,Kings XI Punjab,Mumbai Indians,2.0,2.0,11.0,20.0,2.0,5.5,55.0,0.0,0.0,1.0,24.0,4.0,24.0,0.0,,6.0,9.0,37.5,3.0,0.0,2,0,1,1,0.0,11.0,0.0,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2020/21,GJ Maxwell,b681e71e,Kings XI Punjab,Rajasthan Royals,2.0,2.0,19.0,14.0,0.0,,135.71428571428572,3.0,0.0,1.0,18.0,3.0,29.0,0.0,,9.666666666666666,4.0,22.22222222222222,0.0,3.0,2,0,2,0,0.0,19.0,0.0,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2020/21,GJ Maxwell,b681e71e,Kings XI Punjab,Royal Challengers Bangalore,2.0,1.0,5.0,6.0,1.0,5.0,83.33333333333333,0.0,0.0,2.0,36.0,6.0,38.0,1.0,36.0,6.333333333333333,11.0,30.555555555555557,2.0,1.0,2,2,0,0,100.0,5.0,1.0,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2020/21,GJ Maxwell,b681e71e,Kings XI Punjab,Sunrisers Hyderabad,2.0,2.0,19.0,25.0,2.0,9.5,76.0,0.0,0.0,1.0,12.0,2.0,26.0,0.0,,13.0,2.0,16.666666666666668,1.0,2.0,2,1,1,0,50.0,19.0,0.0,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2020/21,Gurkeerat Singh,6eb146d2,Royal Challengers Bangalore,Chennai Super Kings,1.0,1.0,2.0,2.0,0.0,,100.0,0.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,2.0,0.0,6eb146d2,https://a.espncdn.com/i/headshots/cricket/players/full/6eb146d2.png,https://www.espncricinfo.com/cricketers/gurkeerat-singh-6eb146d2
2020/21,Gurkeerat Singh,6eb146d2,Royal Challengers Bangalore,Kolkata Knight Riders,1.0,1.0,21.0,26.0,1.0,21.0,80.76923076923077,4.0,0.0,,,,,,,,,,,,2,2,0,0,100.0,21.0,0.0,6eb146d2,https://a.espncdn.com/i/headshots/cricket/players/full/6eb146d2.png,https://www.espncricinfo.com/cricketers/gurkeerat-singh-6eb146d2
2020/21,Gurkeerat Singh,6eb146d2,Royal Challengers Bangalore,Mumbai Indians,1.0,1.0,14.0,11.0,0.0,,127.27272727272727,2.0,0.0,,,,,,,,,,,,2,0,1,1,0.0,14.0,0.0,6eb146d2,https://a.espncdn.com/i/headshots/cricket/players/full/6eb146d2.png,https://www.espncricinfo.com/cricketers/gurkeerat-singh-6eb146d2
2020/21,Gurkeerat Singh,6eb146d2,Royal Challengers Bangalore,Rajasthan Royals,1.0,1.0,19.0,17.0,0.0,,111.76470588235294,1.0,0.0,,,,,,,,,,,,2,2,0,0,100.0,19.0,0.0,6eb146d2,https://a.espncdn.com/i/headshots/cricket/players/full/6eb146d2.png,https://www.espncricinfo.com/cricketers/gurkeerat-singh-6eb146d2
2020/21,Gurkeerat Singh,6eb146d2,Royal Challengers Bangalore,Sunrisers Hyderabad,1.0,1.0,15.0,24.0,0.0,,62.5,1.0,0.0,,,,,,,,,,,,3,1,2,0,33.33333333333333,15.0,0.0,6eb146d2,https://a.espncdn.com/i/headshots/cricket/players/full/6eb146d2.png,https://www.espncricinfo.com/cricketers/gurkeerat-singh-6eb146d2
2020/21,HH Pandya,dbe50b21,Mumbai Indians,Chennai Super Kings,1.0,1.0,14.0,10.0,1.0,14.0,140.0,0.0,2.0,,,,,,,,,,,,2,1,1,0,50.0,14.0,0.0,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2020/21,HH Pandya,dbe50b21,Mumbai Indians,Delhi Capitals,3.0,3.0,40.0,21.0,2.0,20.0,190.47619047619048,0.0,5.0,,,,,,,,,,,,4,4,0,0,100.0,40.0,0.0,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2020/21,HH Pandya,dbe50b21,Mumbai Indians,Kings XI Punjab,2.0,2.0,39.0,16.0,1.0,39.0,243.75,3.0,3.0,,,,,,,,,,,,2,1,0,1,100.0,39.0,0.0,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2020/21,HH Pandya,dbe50b21,Mumbai Indians,Kolkata Knight Riders,2.0,2.0,39.0,24.0,1.0,39.0,162.5,5.0,2.0,,,,,,,,,,,,2,2,0,0,100.0,39.0,0.0,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2020/21,HH Pandya,dbe50b21,Mumbai Indians,Rajasthan Royals,2.0,2.0,90.0,38.0,0.0,,236.8421052631579,4.0,8.0,,,,,,,,,,,,2,1,1,0,50.0,90.0,0.0,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2020/21,HH Pandya,dbe50b21,Mumbai Indians,Royal Challengers Bangalore,2.0,2.0,33.0,30.0,2.0,16.5,110.0,0.0,3.0,,,,,,,,,,,,2,1,0,1,100.0,33.0,0.0,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2020/21,HH Pandya,dbe50b21,Mumbai Indians,Sunrisers Hyderabad,1.0,1.0,28.0,19.0,1.0,28.0,147.3684210526316,2.0,2.0,,,,,,,,,,,,2,1,1,0,50.0,28.0,0.0,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2020/21,HV Patel,f986ca1a,Delhi Capitals,Kolkata Knight Riders,1.0,,,,,,,,,1.0,24.0,4.0,34.0,2.0,12.0,8.5,7.0,29.166666666666668,2.0,1.0,2,1,1,0,50.0,0.0,2.0,f986ca1a,https://a.espncdn.com/i/headshots/cricket/players/full/f986ca1a.png,https://www.espncricinfo.com/cricketers/hv-patel-f986ca1a
2020/21,HV Patel,f986ca1a,Delhi Capitals,Mumbai Indians,2.0,1.0,5.0,9.0,1.0,5.0,55.55555555555556,1.0,0.0,2.0,18.0,3.0,28.0,0.0,,9.333333333333334,3.0,16.666666666666668,4.0,0.0,4,0,4,0,0.0,5.0,0.0,f986ca1a,https://a.espncdn.com/i/headshots/cricket/players/full/f986ca1a.png,https://www.espncricinfo.com/cricketers/hv-patel-f986ca1a
2020/21,HV Patel,f986ca1a,Delhi Capitals,Rajasthan Royals,1.0,1.0,16.0,15.0,1.0,16.0,106.66666666666667,1.0,0.0,1.0,24.0,4.0,29.0,1.0,24.0,7.25,8.0,33.333333333333336,0.0,2.0,2,2,0,0,100.0,16.0,1.0,f986ca1a,https://a.espncdn.com/i/headshots/cricket/players/full/f986ca1a.png,https://www.espncricinfo.com/cricketers/hv-patel-f986ca1a
2020/21,HV Patel,f986ca1a,Delhi Capitals,Royal Challengers Bangalore,1.0,,,,,,,,,1.0,24.0,4.0,43.0,0.0,,10.75,4.0,16.666666666666668,4.0,1.0,2,2,0,0,100.0,0.0,0.0,f986ca1a,https://a.espncdn.com/i/headshots/cricket/players/full/f986ca1a.png,https://www.espncricinfo.com/cricketers/hv-patel-f986ca1a
2020/21,Harpreet Brar,c05edf8e,Kings XI Punjab,Chennai Super Kings,1.0,,,,,,,,,1.0,24.0,4.0,41.0,0.0,,10.25,6.0,25.0,5.0,1.0,2,0,2,0,0.0,0.0,0.0,c05edf8e,https://a.espncdn.com/i/headshots/cricket/players/full/c05edf8e.png,https://www.espncricinfo.com/cricketers/harpreet-brar-c05edf8e
2020/21,I Sharma,5bb1a1c4,Delhi Capitals,Sunrisers Hyderabad,1.0,,,,,,,,,1.0,18.0,3.0,26.0,0.0,,8.666666666666666,4.0,22.22222222222222,0.0,1.0,3,1,2,0,33.33333333333333,0.0,0.0,5bb1a1c4,https://a.espncdn.com/i/headshots/cricket/players/full/5bb1a1c4.png,https://www.espncricinfo.com/cricketers/i-sharma-5bb1a1c4
2020/21,I Udana,ac5ae4af,Royal Challengers Bangalore,Chennai Super Kings,1.0,,,,,,,,,1.0,24.0,4.0,30.0,1.0,24.0,7.5,5.0,20.833333333333332,2.0,0.0,2,1,1,0,50.0,0.0,1.0,ac5ae4af,https://a.espncdn.com/i/headshots/cricket/players/full/ac5ae4af.png,https://www.espncricinfo.com/cricketers/i-udana-ac5ae4af
2020/21,I Udana,ac5ae4af,Royal Challengers Bangalore,Delhi Capitals,2.0,2.0,5.0,5.0,2.0,2.5,100.0,1.0,0.0,2.0,36.0,6.0,64.0,1.0,36.0,10.666666666666666,3.0,8.333333333333334,8.0,1.0,2,0,2,0,0.0,5.0,1.0,ac5ae4af,https://a.espncdn.com/i/headshots/cricket/players/full/ac5ae4af.png,https://www.espncricinfo.com/cricketers/i-udana-ac5ae4af
2020/21,I Udana,ac5ae4af,Royal Challengers Bangalore,Kings XI Punjab,1.0,1.0,10.0,5.0,0.0,,200.0,0.0,1.0,1.0,12.0,2.0,14.0,0.0,,7.0,3.0,25.0,0.0,1.0,2,0,2,0,0.0,10.0,0.0,ac5ae4af,https://a.espncdn.com/i/headshots/cricket/players/full/ac5ae4af.png,https://www.espncricinfo.com/cricketers/i-udana-ac5ae4af
2020/21,I Udana,ac5ae4af,Royal Challengers Bangalore,Kolkata Knight Riders,2.0,,,,,,,,,2.0,18.0,3.0,25.0,1.0,18.0,8.333333333333334,7.0,38.888888888888886,3.0,1.0,2,2,0,0,100.0,0.0,1.0,ac5ae4af,https://a.espncdn.com/i/headshots/cricket/players/full/ac5ae4af.png,https://www.espncricinfo.com/cricketers/i-udana-ac5ae4af
2020/21,I Udana,ac5ae4af,Royal Challengers Bangalore,Mumbai Indians,1.0,,,,,,,,,1.0,24.0,4.0,45.0,2.0,12.0,11.25,7.0,29.166666666666668,3.0,3.0,2,0,1,1,0.0,0.0,2.0,ac5ae4af,https://a.espncdn.com/i/headshots/cricket/players/full/ac5ae4af.png,https://www.espncricinfo.com/cricketers/i-udana-ac5ae4af
2020/21,I Udana,ac5ae4af,Royal Challengers Bangalore,Rajasthan Royals,2.0,,,,,,,,,2.0,42.0,7.0,84.0,2.0,21.0,12.0,12.0,28.571428571428573,9.0,4.0,2,2,0,0,100.0,0.0,2.0,ac5ae4af,https://a.espncdn.com/i/headshots/cricket/players/full/ac5ae4af.png,https://www.espncricinfo.com/cricketers/i-udana-ac5ae4af
2020/21,I Udana,ac5ae4af,Royal Challengers Bangalore,Sunrisers Hyderabad,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,3.0,20.0,1.0,18.0,6.666666666666667,8.0,44.44444444444444,1.0,1.0,3,1,2,0,33.33333333333333,0.0,1.0,ac5ae4af,https://a.espncdn.com/i/headshots/cricket/players/full/ac5ae4af.png,https://www.espncricinfo.com/cricketers/i-udana-ac5ae4af
2020/21,Imran Tahir,acee4cc4,Chennai Super Kings,Kings XI Punjab,1.0,,,,,,,,,1.0,24.0,4.0,24.0,1.0,24.0,6.0,6.0,25.0,0.0,1.0,2,2,0,0,100.0,0.0,1.0,acee4cc4,https://a.espncdn.com/i/headshots/cricket/players/full/acee4cc4.png,https://www.espncricinfo.com/cricketers/imran-tahir-acee4cc4
2020/21,Imran Tahir,acee4cc4,Chennai Super Kings,Mumbai Indians,1.0,1.0,13.0,10.0,0.0,,130.0,2.0,0.0,1.0,18.0,3.0,22.0,0.0,,7.333333333333333,5.0,27.77777777777778,0.0,2.0,2,1,1,0,50.0,13.0,0.0,acee4cc4,https://a.espncdn.com/i/headshots/cricket/players/full/acee4cc4.png,https://www.espncricinfo.com/cricketers/imran-tahir-acee4cc4
2020/21,Imran Tahir,acee4cc4,Chennai Super Kings,Royal Challengers Bangalore,1.0,,,,,,,,,1.0,24.0,4.0,30.0,0.0,,7.5,7.0,29.166666666666668,3.0,0.0,2,1,1,0,50.0,0.0,0.0,acee4cc4,https://a.espncdn.com/i/headshots/cricket/players/full/acee4cc4.png,https://www.espncricinfo.com/cricketers/imran-tahir-acee4cc4
2020/21,Ishan Kishan,752f7486,Mumbai Indians,Chennai Super Kings,1.0,1.0,68.0,37.0,0.0,,183.78378378378378,6.0,5.0,,,,,,,,,,,,2,1,1,0,50.0,68.0,0.0,752f7486,https://a.espncdn.com/i/headshots/cricket/players/full/752f7486.png,https://www.espncricinfo.com/cricketers/ishan-kishan-752f7486
2020/21,Ishan Kishan,752f7486,Mumbai Indians,Delhi Capitals,4.0,4.0,188.0,111.0,1.0,188.0,169.36936936936937,17.0,9.0,,,,,,,,,,,,4,4,0,0,100.0,188.0,0.0,752f7486,https://a.espncdn.com/i/headshots/cricket/players/full/752f7486.png,https://www.espncricinfo.com/cricketers/ishan-kishan-752f7486
2020/21,Ishan Kishan,752f7486,Mumbai Indians,Kings XI Punjab,2.0,2.0,35.0,39.0,2.0,17.5,89.74358974358974,2.0,1.0,,,,,,,,,,,,2,1,0,1,100.0,35.0,0.0,752f7486,https://a.espncdn.com/i/headshots/cricket/players/full/752f7486.png,https://www.espncricinfo.com/cricketers/ishan-kishan-752f7486
2020/21,Ishan Kishan,752f7486,Mumbai Indians,Rajasthan Royals,2.0,2.0,37.0,37.0,2.0,18.5,100.0,4.0,1.0,,,,,,,,,,,,2,1,1,0,50.0,37.0,0.0,752f7486,https://a.espncdn.com/i/headshots/cricket/players/full/752f7486.png,https://www.espncricinfo.com/cricketers/ishan-kishan-752f7486
2020/21,Ishan Kishan,752f7486,Mumbai Indians,Royal Challengers Bangalore,2.0,2.0,124.0,77.0,2.0,62.0,161.03896103896105,5.0,10.0,,,,,,,,,,,,2,1,0,1,100.0,124.0,0.0,752f7486,https://a.espncdn.com/i/headshots/cricket/players/full/752f7486.png,https://www.espncricinfo.com/cricketers/ishan-kishan-752f7486
2020/21,Ishan Kishan,752f7486,Mumbai Indians,Sunrisers Hyderabad,2.0,2.0,64.0,52.0,2.0,32.0,123.07692307692308,2.0,4.0,,,,,,,,,,,,2,1,1,0,50.0,64.0,0.0,752f7486,https://a.espncdn.com/i/headshots/cricket/players/full/752f7486.png,https://www.espncricinfo.com/cricketers/ishan-kishan-752f7486
2020/21,J Yadav,81049310,Mumbai Indians,Delhi Capitals,2.0,,,,,,,,,2.0,42.0,7.0,43.0,1.0,42.0,6.142857142857143,13.0,30.952380952380953,1.0,1.0,4,4,0,0,100.0,0.0,1.0,81049310,https://a.espncdn.com/i/headshots/cricket/players/full/81049310.png,https://www.espncricinfo.com/cricketers/j-yadav-81049310
2020/21,JC Archer,5574750c,Rajasthan Royals,Chennai Super Kings,2.0,1.0,27.0,6.0,0.0,,450.0,0.0,4.0,2.0,48.0,8.0,46.0,2.0,24.0,5.75,24.0,50.0,3.0,2.0,2,2,0,0,100.0,27.0,2.0,5574750c,https://a.espncdn.com/i/headshots/cricket/players/full/5574750c.png,https://www.espncricinfo.com/cricketers/jc-archer-5574750c
2020/21,JC Archer,5574750c,Rajasthan Royals,Delhi Capitals,2.0,2.0,3.0,7.0,2.0,1.5,42.857142857142854,0.0,0.0,2.0,48.0,8.0,43.0,6.0,8.0,5.375,23.0,47.916666666666664,3.0,1.0,2,0,2,0,0.0,3.0,6.0,5574750c,https://a.espncdn.com/i/headshots/cricket/players/full/5574750c.png,https://www.espncricinfo.com/cricketers/jc-archer-5574750c
2020/21,JC Archer,5574750c,Rajasthan Royals,Kings XI Punjab,2.0,1.0,13.0,3.0,0.0,,433.3333333333333,0.0,2.0,2.0,48.0,8.0,72.0,2.0,24.0,9.0,22.0,45.833333333333336,9.0,3.0,2,2,0,0,100.0,13.0,2.0,5574750c,https://a.espncdn.com/i/headshots/cricket/players/full/5574750c.png,https://www.espncricinfo.com/cricketers/jc-archer-5574750c
2020/21,JC Archer,5574750c,Rajasthan Royals,Kolkata Knight Riders,2.0,2.0,12.0,13.0,2.0,6.0,92.3076923076923,0.0,1.0,2.0,48.0,8.0,37.0,3.0,16.0,4.625,28.0,58.333333333333336,2.0,2.0,2,0,2,0,0.0,12.0,3.0,5574750c,https://a.espncdn.com/i/headshots/cricket/players/full/5574750c.png,https://www.espncricinfo.com/cricketers/jc-archer-5574750c
2020/21,JC Archer,5574750c,Rajasthan Royals,Mumbai Indians,2.0,1.0,24.0,11.0,1.0,24.0,218.1818181818182,3.0,1.0,2.0,48.0,8.0,65.0,3.0,16.0,8.125,22.0,45.833333333333336,5.0,4.0,2,1,1,0,50.0,24.0,3.0,5574750c,https://a.espncdn.com/i/headshots/cricket/players/full/5574750c.png,https://www.espncricinfo.com/cricketers/jc-archer-5574750c
2020/21,JC Archer,5574750c,Rajasthan Royals,Royal Challengers Bangalore,2.0,2.0,18.0,13.0,1.0,18.0,138.46153846153845,1.0,1.0,2.0,46.0,7.666666666666667,56.0,1.0,46.0,7.304347826086956,22.0,47.82608695652174,3.0,4.0,2,0,2,0,0.0,18.0,1.0,5574750c,https://a.espncdn.com/i/headshots/cricket/players/full/5574750c.png,https://www.espncricinfo.com/cricketers/jc-archer-5574750c
2020/21,JC Archer,5574750c,Rajasthan Royals,Sunrisers Hyderabad,2.0,1.0,16.0,7.0,0.0,,228.57142857142858,1.0,1.0,2.0,48.0,8.0,46.0,3.0,16.0,5.75,30.0,62.5,4.0,2.0,2,1,1,0,50.0,16.0,3.0,5574750c,https://a.espncdn.com/i/headshots/cricket/players/full/5574750c.png,https://www.espncricinfo.com/cricketers/jc-archer-5574750c
2020/21,JC Buttler,99b75528,Rajasthan Royals,Chennai Super Kings,1.0,1.0,70.0,48.0,0.0,,145.83333333333334,7.0,2.0,,,,,,,,,,,,2,2,0,0,100.0,70.0,0.0,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2020/21,JC Buttler,99b75528,Rajasthan Royals,Delhi Capitals,2.0,2.0,35.0,17.0,2.0,17.5,205.88235294117646,5.0,1.0,,,,,,,,,,,,2,0,2,0,0.0,35.0,0.0,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2020/21,JC Buttler,99b75528,Rajasthan Royals,Kings XI Punjab,2.0,2.0,26.0,18.0,1.0,26.0,144.44444444444446,1.0,2.0,,,,,,,,,,,,2,2,0,0,100.0,26.0,0.0,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2020/21,JC Buttler,99b75528,Rajasthan Royals,Kolkata Knight Riders,2.0,2.0,56.0,38.0,2.0,28.0,147.3684210526316,5.0,3.0,,,,,,,,,,,,2,0,2,0,0.0,56.0,0.0,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2020/21,JC Buttler,99b75528,Rajasthan Royals,Mumbai Indians,1.0,1.0,70.0,44.0,1.0,70.0,159.0909090909091,4.0,5.0,,,,,,,,,,,,2,1,1,0,50.0,70.0,0.0,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2020/21,JC Buttler,99b75528,Rajasthan Royals,Royal Challengers Bangalore,2.0,2.0,46.0,37.0,2.0,23.0,124.32432432432432,4.0,2.0,,,,,,,,,,,,2,0,2,0,0.0,46.0,0.0,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2020/21,JC Buttler,99b75528,Rajasthan Royals,Sunrisers Hyderabad,2.0,2.0,25.0,25.0,3.0,8.333333333333334,100.0,1.0,1.0,,,,,,,,,,,,2,1,1,0,50.0,25.0,0.0,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2020/21,JD Unadkat,1e66c162,Rajasthan Royals,Chennai Super Kings,1.0,,,,,,,,,1.0,24.0,4.0,44.0,0.0,,11.0,3.0,12.5,2.0,3.0,2,2,0,0,100.0,0.0,0.0,1e66c162,https://a.espncdn.com/i/headshots/cricket/players/full/1e66c162.png,https://www.espncricinfo.com/cricketers/jd-unadkat-1e66c162
2020/21,JD Unadkat,1e66c162,Rajasthan Royals,Delhi Capitals,1.0,,,,,,,,,1.0,18.0,3.0,32.0,2.0,9.0,10.666666666666666,5.0,27.77777777777778,2.0,2.0,2,0,2,0,0.0,0.0,2.0,1e66c162,https://a.espncdn.com/i/headshots/cricket/players/full/1e66c162.png,https://www.espncricinfo.com/cricketers/jd-unadkat-1e66c162
2020/21,JD Unadkat,1e66c162,Rajasthan Royals,Kings XI Punjab,1.0,,,,,,,,,1.0,18.0,3.0,30.0,0.0,,10.0,5.0,27.77777777777778,2.0,1.0,2,2,0,0,100.0,0.0,0.0,1e66c162,https://a.espncdn.com/i/headshots/cricket/players/full/1e66c162.png,https://www.espncricinfo.com/cricketers/jd-unadkat-1e66c162
2020/21,JD Unadkat,1e66c162,Rajasthan Royals,Kolkata Knight Riders,1.0,1.0,9.0,13.0,1.0,9.0,69.23076923076923,0.0,0.0,1.0,12.0,2.0,14.0,1.0,12.0,7.0,5.0,41.666666666666664,1.0,1.0,2,0,2,0,0.0,9.0,1.0,1e66c162,https://a.espncdn.com/i/headshots/cricket/players/full/1e66c162.png,https://www.espncricinfo.com/cricketers/jd-unadkat-1e66c162
2020/21,JD Unadkat,1e66c162,Rajasthan Royals,Royal Challengers Bangalore,2.0,,,,,,,,,2.0,42.0,7.0,77.0,0.0,,11.0,11.0,26.19047619047619,4.0,5.0,2,0,2,0,0.0,0.0,0.0,1e66c162,https://a.espncdn.com/i/headshots/cricket/players/full/1e66c162.png,https://www.espncricinfo.com/cricketers/jd-unadkat-1e66c162
2020/21,JD Unadkat,1e66c162,Rajasthan Royals,Sunrisers Hyderabad,1.0,,,,,,,,,1.0,24.0,4.0,31.0,1.0,24.0,7.75,5.0,20.833333333333332,1.0,1.0,2,1,1,0,50.0,0.0,1.0,1e66c162,https://a.espncdn.com/i/headshots/cricket/players/full/1e66c162.png,https://www.espncricinfo.com/cricketers/jd-unadkat-1e66c162
2020/21,JDS Neesham,9219eff0,Kings XI Punjab,Chennai Super Kings,1.0,1.0,2.0,3.0,1.0,2.0,66.66666666666667,0.0,0.0,1.0,18.0,3.0,26.0,0.0,,8.666666666666666,8.0,44.44444444444444,2.0,1.0,2,0,2,0,0.0,2.0,0.0,9219eff0,https://a.espncdn.com/i/headshots/cricket/players/full/9219eff0.png,https://www.espncricinfo.com/cricketers/jds-neesham-9219eff0
2020/21,JDS Neesham,9219eff0,Kings XI Punjab,Delhi Capitals,1.0,1.0,10.0,8.0,0.0,,125.0,0.0,1.0,1.0,12.0,2.0,17.0,1.0,12.0,8.5,4.0,33.333333333333336,1.0,1.0,2,1,0,1,100.0,10.0,1.0,9219eff0,https://a.espncdn.com/i/headshots/cricket/players/full/9219eff0.png,https://www.espncricinfo.com/cricketers/jds-neesham-9219eff0
2020/21,JDS Neesham,9219eff0,Kings XI Punjab,Mumbai Indians,1.0,1.0,7.0,7.0,1.0,7.0,100.0,0.0,0.0,1.0,24.0,4.0,52.0,0.0,,13.0,3.0,12.5,5.0,3.0,2,0,1,1,0.0,7.0,0.0,9219eff0,https://a.espncdn.com/i/headshots/cricket/players/full/9219eff0.png,https://www.espncricinfo.com/cricketers/jds-neesham-9219eff0
2020/21,JDS Neesham,9219eff0,Kings XI Punjab,Rajasthan Royals,1.0,,,,,,,,,1.0,24.0,4.0,40.0,1.0,24.0,10.0,5.0,20.833333333333332,5.0,1.0,2,0,2,0,0.0,0.0,1.0,9219eff0,https://a.espncdn.com/i/headshots/cricket/players/full/9219eff0.png,https://www.espncricinfo.com/cricketers/jds-neesham-9219eff0
